ARTIFACT_ID,AUDIT_DEFECT,DEPENDENCY_CLASS,DEPENDENCY_PATH,DISPOSITION
TSLRSH-GPU-001,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-028,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-028,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-028,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-028,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-029,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-029,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-029,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-029,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-029,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-029,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-029,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-029,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-030,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-030,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-030,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-030,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-030,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-030,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-030,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-030,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-031,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-031,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-031,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-031,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-031,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-031,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-031,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-031,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-032,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-032,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-032,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-032,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-032,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-032,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-032,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-032,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-033,defective Amber name parsing,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-033,old ZVZB finite-sample bug,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-033,old checksum deletion bypass,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-033,malformed-energy coercion,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-033,atlas leakage,DIRECT_OR_REVERIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-033,noncanonical identity,REVERIFIED_FAIL_CLOSED_WITHOUT_RECOMPUTATION,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-033,electronic-state reuse mismatch,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
TSLRSH-GPU-033,mutable result state,NO_DEPENDENCY_IDENTIFIED,checksum deletion bypass: reverified present+hash; malformed energy coercion: typed finite JSON checked; noncanonical identity: geometry/result hashes used; atlas leakage: no atlas artifact consumed; Amber/ZVZB/electronic-state/mutable-state defects: no dependency,TRUSTED
